dfsNombre_indice;dfdFechaComparacion;sSucursal;sTipo_factura;sTipo_nota;sNumero_factura;sNumero_nota;sCliente;sNombre_cliente;dFecha_emision_factura;dFecha_nota; nSaldo_factura ; nSaldo_nota ;sMoneda;sCodigo_indice;nNeto_factura;dFecha_calculo_punitorios;dVencimiento_nota;nIntereses_punitorios;dFec_vencim_origen;dFec_venc_1;dFec_venc_2;dFec_venc_3;dFec_venc_4;nInt_venc_1;nInt_venc_2;nInt_venc_3;nInt_venc_4;sNombre_sucursal;dfdFechaEmisionDesde;dfdFechaEmisionHasta;dfdFechaVencDesde;dfdFechaVencHasta;swEsNota;swEsFactura;nwSaldoNoVencido;nwSaldoVencido;nSaldoVencido30;nSaldoVencido60;nSaldoVencido90;nSaldoVencido120;nSaldoVencido150;nSaldoVencido180;nSaldoVencido210;nSaldoVencido240;nSaldoVencidoMasQue240;nwPunitorios;nwTotalDeudaVencida;nwDiasEnLaCalle;dwFechaVencimiento;nwSaldoXDias;sDetallado;sResumido;sClienteMoneda;sSub_business_area;sDomicilio_legal;sTelefono_legal;nSaldoVencido30Ocultado;nSaldoVencido60Ocultado;nSaldoVencido90Ocultado;nSaldoVencido120Ocultado;nSaldoVencido150Ocultado;nSaldoVencido180Ocultado;nSaldoVencido210Ocultado;nSaldoVencido240Ocultado;nSaldoVencidoMasQue240Ocultado;nwSaldoNoVencidoOcultado;nwPunitoriosOcultado;sEstado_cliente;sSaltoPag;sBreak_estado;sBreak_sucursal;sBreak_SBA;sBreak_moneda
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;49037;;230022235;CHINA CAMC ENGINEERING CO., LTD.;25/10/2017 17:37;; 18,416.13 ;;D;;228,438.36;24/11/2017 17:37;;0;24/11/2017 17:37;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;0;18,416.13;0;0;736.26;24/11/2017 17:37;13,559,145.16;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;58064;;230022235;CHINA CAMC ENGINEERING CO., LTD.;10/07/2018 14:08;; 3,136.15 ;;D;;70,249.89;09/08/2018 14:08;;0;09/08/2018 14:08;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;0;3,136.15;0;0;478.41;09/08/2018 14:08;1,500,366.21;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;60810;;230022235;CHINA CAMC ENGINEERING CO., LTD.;28/09/2018 15:54;; 56,654.56 ;;D;;123,200.00;28/10/2018 15:54;;0;28/10/2018 15:54;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;0;56,654.56;0;0;398.34;28/10/2018 15:54;22,567,560.49;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;63564;;230022235;CHINA CAMC ENGINEERING CO., LTD.;19/12/2018 16:47;; 2,970.78 ;;D;;66,545.44;18/01/2019 16:47;;0;18/01/2019 16:47;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;0;2,970.78;0;0;316.3;18/01/2019 16:47;939,657.14;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;68210;;230022235;CHINA CAMC ENGINEERING CO., LTD.;13/05/2019 12:13;; 16,990.30 ;;D;;24,665.23;12/06/2019 12:13;;0;12/06/2019 12:13;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;16,990.30;0;0;0;0;0;0;171.49;12/06/2019 12:13;2,913,667.97;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72561;;230022235;CHINA CAMC ENGINEERING CO., LTD.;25/09/2019 15:45;; 81,666.13 ;;D;;81,666.13;25/10/2019 15:45;;0;25/10/2019 15:45;;;;;;;;;GALAPAGOS;;;;;;1;0;0;81,666.13;0;0;0;0;0;0;0;0;0;0;36.34;25/10/2019 15:45;2,967,981.55;SI;;230022235D;HH;AV. REPUBLICA DEL SALVADOR S/N Y AV. NACIONES UNIDAS;23333670;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;70975;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;06/08/2019 11:08;; 15.05 ;;D;;15.2;04/12/2019 11:08;;0;04/12/2019 11:08;;;;;;;;;GALAPAGOS;;;;;;1;15.05;0;0;0;0;0;0;0;0;0;0;0;0;0;04/12/2019 11:08;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FACMANUAL;;1000032778;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;07/08/2019 16:10;; 8,388.93 ;;D;;8,731.97;05/12/2019 16:10;;0;05/12/2019 16:10;;;;;;;;;GALAPAGOS;;;;;;1;8,388.93;0;0;0;0;0;0;0;0;0;0;0;0;0;05/12/2019 16:10;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FACMANUAL;;1000032779;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;07/08/2019 16:12;; 4,461.53 ;;D;;4,643.97;05/12/2019 16:12;;0;05/12/2019 16:12;;;;;;;;;GALAPAGOS;;;;;;1;4,461.53;0;0;0;0;0;0;0;0;0;0;0;0;0;05/12/2019 16:12;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;71228;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;14/08/2019 09:09;; 9.50 ;;D;;9.6;12/12/2019 09:09;;0;12/12/2019 09:09;;;;;;;;;GALAPAGOS;;;;;;1;9.5;0;0;0;0;0;0;0;0;0;0;0;0;0;12/12/2019 09:09;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;71362;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;19/08/2019 11:22;; 6.34 ;;D;;6.4;17/12/2019 11:22;;0;17/12/2019 11:22;;;;;;;;;GALAPAGOS;;;;;;1;6.34;0;0;0;0;0;0;0;0;0;0;0;0;0;17/12/2019 11:22;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FACMANUAL;;1000032787;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;07/09/2019 19:03;; 283.43 ;;D;;283.43;05/01/2020 19:03;;0;05/01/2020 19:03;;;;;;;;;GALAPAGOS;;;;;;1;283.43;0;0;0;0;0;0;0;0;0;0;0;0;0;05/01/2020 19:03;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72059;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;09/09/2019 10:10;; 16.63 ;;D;;16.8;07/01/2020 10:10;;0;07/01/2020 10:10;;;;;;;;;GALAPAGOS;;;;;;1;16.63;0;0;0;0;0;0;0;0;0;0;0;0;0;07/01/2020 10:10;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72256;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;16/09/2019 09:53;; 11.09 ;;D;;11.2;14/01/2020 09:53;;0;14/01/2020 09:53;;;;;;;;;GALAPAGOS;;;;;;1;11.09;0;0;0;0;0;0;0;0;0;0;0;0;0;14/01/2020 09:53;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73065;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;14/10/2019 15:21;; 61.87 ;;D;;62.5;11/02/2020 15:21;;0;11/02/2020 15:21;;;;;;;;;GALAPAGOS;;;;;;1;61.87;0;0;0;0;0;0;0;0;0;0;0;0;0;11/02/2020 15:21;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73092;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;15/10/2019 08:25;; 26.93 ;;D;;27.2;12/02/2020 08:25;;0;12/02/2020 08:25;;;;;;;;;GALAPAGOS;;;;;;1;26.93;0;0;0;0;0;0;0;0;0;0;0;0;0;12/02/2020 08:25;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73093;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;15/10/2019 08:25;; 8.90 ;;D;;8.9;12/02/2020 08:25;;0;12/02/2020 08:25;;;;;;;;;GALAPAGOS;;;;;;1;8.9;0;0;0;0;0;0;0;0;0;0;0;0;0;12/02/2020 08:25;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73094;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;15/10/2019 08:25;; 8.90 ;;D;;8.9;12/02/2020 08:25;;0;12/02/2020 08:25;;;;;;;;;GALAPAGOS;;;;;;1;8.9;0;0;0;0;0;0;0;0;0;0;0;0;0;12/02/2020 08:25;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73569;;230022371;JUNTA DE BENEFICENCIA DE GUAYAQUIL;31/10/2019 18:43;; 16.00 ;;D;;16;28/02/2020 18:43;;0;28/02/2020 18:43;;;;;;;;;GALAPAGOS;;;;;;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;28/02/2020 18:43;0;SI;;230022371D;HH;VELEZ 109 Y PEDRO CARBO 8 (HAP);2324060;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FACMANUAL;;1000032762;;230022492;HOSPITAL GENERAL GUASMO SUR;25/06/2019 16:18;; 1,219.00 ;;D;;1,219.00;25/07/2019 16:18;;0;25/07/2019 16:18;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;1,219.00;0;0;0;0;0;0;0;128.32;25/07/2019 16:18;156,421.78;SI;;230022492D;HH;AVENIDA CACIQUE TOMALA SN Y 1ER PASAJE 11B SE;42591057;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;71482;;230022492;HOSPITAL GENERAL GUASMO SUR;22/08/2019 15:07;; 54.28 ;;D;;54.28;21/09/2019 15:07;;0;21/09/2019 15:07;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;54.28;0;0;0;0;0;0;0;0;0;70.37;21/09/2019 15:07;3,819.62;SI;;230022492D;HH;AVENIDA CACIQUE TOMALA SN Y 1ER PASAJE 11B SE;42591057;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73495;;230022526;HOSPITAL OBSTETRICO ANGELA LOAYZA DE OLLAGUE;30/10/2019 18:15;; 200.68 ;;D;;200.68;29/11/2019 18:15;;0;29/11/2019 18:15;;;;;;;;;GALAPAGOS;;;;;;1;200.68;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/2019 18:15;0;SI;;230022526D;HH;OCTAVA S/N Y NOVENA Y N;73700890;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73612;;230022526;HOSPITAL OBSTETRICO ANGELA LOAYZA DE OLLAGUE;31/10/2019 19:45;; 599.44 ;;D;;599.44;30/11/2019 19:45;;0;30/11/2019 19:45;;;;;;;;;GALAPAGOS;;;;;;1;599.44;0;0;0;0;0;0;0;0;0;0;0;0;0;30/11/2019 19:45;0;SI;;230022526D;HH;OCTAVA S/N Y NOVENA Y N;73700890;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73372;;230022665;LEON LEON PATRICIA ORFILIA;24/10/2019 18:09;; 36.10 ;;D;;36.1;23/11/2019 18:09;;0;23/11/2019 18:09;;;;;;;;;GALAPAGOS;;;;;;1;36.1;0;0;0;0;0;0;0;0;0;0;0;0;0;23/11/2019 18:09;0;SI;;230022665D;HH;AV. FRANCISCO ORELLANA 1200A URBANIZACIÓN LAS GARZAS - JUNTO AL CENTRO COMERCIAL SAN MARINO EDIFICIO MINROZ PRIMERA PLANTA OFICINA 5;0999341900 042282892;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73469;;230022665;LEON LEON PATRICIA ORFILIA;29/10/2019 22:22;; 36.10 ;;D;;36.1;28/11/2019 22:22;;0;28/11/2019 22:22;;;;;;;;;GALAPAGOS;;;;;;1;36.1;0;0;0;0;0;0;0;0;0;0;0;0;0;28/11/2019 22:22;0;SI;;230022665D;HH;AV. FRANCISCO ORELLANA 1200A URBANIZACIÓN LAS GARZAS - JUNTO AL CENTRO COMERCIAL SAN MARINO EDIFICIO MINROZ PRIMERA PLANTA OFICINA 5;0999341900 042282892;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;62729;;230022698;DIRECCION DISTRITAL 07D05 ARENILLAS-HUAQUILLAS-LAS LAJAS SALUD;28/11/2018 10:51;; 123.60 ;;D;;123.6;28/12/2018 10:51;;0;28/12/2018 10:51;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;0;123.6;0;0;337.55;28/12/2018 10:51;41,720.83;SI;;230022698D;HH;CALLE SUCRE ENTRE COTOPAXI Y TUNGURAHUA;72511112;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;67827;;230022698;DIRECCION DISTRITAL 07D05 ARENILLAS-HUAQUILLAS-LAS LAJAS SALUD;30/04/2019 18:45;; 437.80 ;;D;;437.8;30/05/2019 18:45;;0;30/05/2019 18:45;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;437.8;0;0;0;0;0;184.22;30/05/2019 18:45;80,650.41;SI;;230022698D;HH;CALLE SUCRE ENTRE COTOPAXI Y TUNGURAHUA;72511112;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;67828;;230022698;DIRECCION DISTRITAL 07D05 ARENILLAS-HUAQUILLAS-LAS LAJAS SALUD;30/04/2019 18:45;; 79.60 ;;D;;79.6;30/05/2019 18:45;;0;30/05/2019 18:45;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;79.6;0;0;0;0;0;184.22;30/05/2019 18:45;14,663.71;SI;;230022698D;HH;CALLE SUCRE ENTRE COTOPAXI Y TUNGURAHUA;72511112;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;67835;;230022698;DIRECCION DISTRITAL 07D05 ARENILLAS-HUAQUILLAS-LAS LAJAS SALUD;30/04/2019 18:48;; 7.92 ;;D;;7.92;30/05/2019 18:48;;0;30/05/2019 18:48;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;7.92;0;0;0;0;0;184.22;30/05/2019 18:48;1,458.99;SI;;230022698D;HH;CALLE SUCRE ENTRE COTOPAXI Y TUNGURAHUA;72511112;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73394;;230022698;DIRECCION DISTRITAL 07D05 ARENILLAS-HUAQUILLAS-LAS LAJAS SALUD;25/10/2019 14:46;; 4,992.71 ;;D;;4,992.71;24/11/2019 14:46;;0;24/11/2019 14:46;;;;;;;;;GALAPAGOS;;;;;;1;4,992.71;0;0;0;0;0;0;0;0;0;0;0;0;0;24/11/2019 14:46;0;SI;;230022698D;HH;CALLE SUCRE ENTRE COTOPAXI Y TUNGURAHUA;72511112;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;70819;;230022747;DIALYSIS CENTER S.A;01/08/2019 08:50;; 157.78 ;;D;;161;04/08/2019 08:50;;0;04/08/2019 08:50;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;157.78;0;0;0;0;0;0;0;0;91.63;04/08/2019 08:50;14,457.54;SI;;230022747D;HH;CDLA. BOLIVARIANA AV. LIBERTADOR Y MANUELA SAENZ MZ. K VILLA. 9;42285038;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;71683;;230022747;DIALYSIS CENTER S.A;29/08/2019 12:28;; 129.13 ;;D;;1,075.58;01/09/2019 12:28;;0;01/09/2019 12:28;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;129.13;0;0;0;0;0;0;0;0;0;63.48;01/09/2019 12:28;8,197.11;SI;;230022747D;HH;CDLA. BOLIVARIANA AV. LIBERTADOR Y MANUELA SAENZ MZ. K VILLA. 9;42285038;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;71685;;230022747;DIALYSIS CENTER S.A;29/08/2019 12:31;; 276.60 ;;D;;276.6;01/09/2019 12:31;;0;01/09/2019 12:31;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;276.6;0;0;0;0;0;0;0;0;0;63.48;01/09/2019 12:31;17,557.89;SI;;230022747D;HH;CDLA. BOLIVARIANA AV. LIBERTADOR Y MANUELA SAENZ MZ. K VILLA. 9;42285038;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;69010;;230022769;SILACORSA S.A;05/06/2019 14:03;; 0.28 ;;D;;15.68;05/07/2019 14:03;;0;05/07/2019 14:03;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0.28;0;0;0;0;0;0;0;148.41;05/07/2019 14:03;41.56;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72862;;230022769;SILACORSA S.A;05/10/2019 08:03;; 62.72 ;;D;;62.72;04/11/2019 08:03;;0;04/11/2019 08:03;;;;;;;;;GALAPAGOS;;;;;;1;62.72;0;0;0;0;0;0;0;0;0;0;0;0;0;04/11/2019 08:03;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72890;;230022769;SILACORSA S.A;07/10/2019 11:05;; 77.00 ;;D;;78.4;06/11/2019 11:05;;0;06/11/2019 11:05;;;;;;;;;GALAPAGOS;;;;;;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;06/11/2019 11:05;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73086;;230022769;SILACORSA S.A;14/10/2019 19:56;; 23.10 ;;D;;23.52;13/11/2019 19:56;;0;13/11/2019 19:56;;;;;;;;;GALAPAGOS;;;;;;1;23.1;0;0;0;0;0;0;0;0;0;0;0;0;0;13/11/2019 19:56;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73316;;230022769;SILACORSA S.A;23/10/2019 08:19;; 30.80 ;;D;;31.36;22/11/2019 08:19;;0;22/11/2019 08:19;;;;;;;;;GALAPAGOS;;;;;;1;30.8;0;0;0;0;0;0;0;0;0;0;0;0;0;22/11/2019 08:19;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73317;;230022769;SILACORSA S.A;23/10/2019 08:19;; 15.40 ;;D;;15.68;22/11/2019 08:19;;0;22/11/2019 08:19;;;;;;;;;GALAPAGOS;;;;;;1;15.4;0;0;0;0;0;0;0;0;0;0;0;0;0;22/11/2019 08:19;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;73511;;230022769;SILACORSA S.A;31/10/2019 11:04;; 31.36 ;;D;;31.36;30/11/2019 11:04;;0;30/11/2019 11:04;;;;;;;;;GALAPAGOS;;;;;;1;31.36;0;0;0;0;0;0;0;0;0;0;0;0;0;30/11/2019 11:04;0;SI;;230022769D;HH;ABEL ROMEO CASTILLO S/N Y CALLE 13E NE, TORRE MEDICA II, LOCAL 4;2109268;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;65800;;230022776;SERVICIOS INTEGRALES CONTRACTUS CIA. LTDA.;28/02/2019 17:08;; 7,046.61 ;;D;;37,630.99;30/03/2019 17:08;;0;30/03/2019 17:08;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;0;0;7,046.61;0;0;0;245.28;30/03/2019 17:08;1,728,425.88;SI;;230022776D;HH;AV 10 DE AGOSTO Y NACIONES UNIDAS EDIF COMANDATO 4TO PISO OF 401;22452802;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;70622;;230022776;SERVICIOS INTEGRALES CONTRACTUS CIA. LTDA.;25/07/2019 08:57;; 20,116.01 ;;D;;20,297.24;24/08/2019 08:57;;0;24/08/2019 08:57;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;20,116.01;0;0;0;0;0;0;0;0;98.63;24/08/2019 08:57;1,983,959.37;SI;;230022776D;HH;AV 10 DE AGOSTO Y NACIONES UNIDAS EDIF COMANDATO 4TO PISO OF 401;22452802;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72397;;230022793;FIDEICOMISO DEL SOL;19/09/2019 14:51;; 23,284.34 ;;D;;23,284.34;19/10/2019 14:51;;0;19/10/2019 14:51;;;;;;;;;GALAPAGOS;;;;;;1;0;0;23,284.34;0;0;0;0;0;0;0;0;0;0;42.38;19/10/2019 14:51;986,789.65;SI;;230022793D;HH;AV. RODRIGO CHAVEZ S/N Y JUAN TANCA MARENGO;43722400;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;72905;;230022793;FIDEICOMISO DEL SOL;07/10/2019 14:50;; 4,302.71 ;;D;;4,341.47;06/11/2019 14:50;;0;06/11/2019 14:50;;;;;;;;;GALAPAGOS;;;;;;1;4,302.71;0;0;0;0;0;0;0;0;0;0;0;0;0;06/11/2019 14:50;0;SI;;230022793D;HH;AV. RODRIGO CHAVEZ S/N Y JUAN TANCA MARENGO;43722400;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;230;FAC03;;67501;;230022801;HOSPITAL GENERAL MONTE SINAI;22/04/2019 14:55;; 3,009.81 ;;D;;3,009.81;22/05/2019 14:55;;0;22/05/2019 14:55;;;;;;;;;GALAPAGOS;;;;;;1;0;0;0;0;0;0;0;3,009.81;0;0;0;0;0;192.38;22/05/2019 14:55;579,019.25;SI;;230022801D;HH;VIA PERIMETRAL Y AV. CASUARINA;593 04 3810640;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;230;HH;
